Name,Betweenness Centrality (BC),Degree,Ranking by BC,Label
starPep_00973,413.3934549,2,551,Peptide
starPep_00683,495.3003968,2,550,Peptide
starPep_00989,566.1241475,2,549,Peptide
starPep_00383,566.1241475,2,548,Peptide
starPep_04054,609.6666667,2,547,Peptide
starPep_03954,609.6666667,2,546,Peptide
starPep_00073,609.6666667,2,545,Peptide
Simiiformes,3660,2,332,Origin
starPep_01761,646.7636364,2,543,Peptide
Streptococcus,3660,2,331,Origin
starPep_00307,891.6218254,5,541,Peptide
starPep_01110,896.8279412,2,540,Peptide
starPep_00716,902.3333333,2,539,Peptide
starPep_00759,910.3571429,2,538,Peptide
starPep_00758,910.3571429,2,537,Peptide
starPep_00664,910.3571429,2,536,Peptide
starPep_00569,910.3571429,2,535,Peptide
starPep_00496,910.3571429,2,534,Peptide
starPep_00702,911.5,2,533,Peptide
starPep_00457,912.64343,3,532,Peptide
starPep_00197,912.64343,3,531,Peptide
starPep_00056,912.64343,3,530,Peptide
starPep_02187,915,2,529,Peptide
starPep_00879,915,2,528,Peptide
starPep_00681,1074.778042,2,527,Peptide
starPep_00432,1135.17943,2,526,Peptide
Bilateria,3660,2,330,Origin
starPep_01560,1554.557828,2,524,Peptide
starPep_01170,1554.557828,2,523,Peptide
starPep_00718,1554.557828,2,522,Peptide
starPep_00224,1554.557828,2,521,Peptide
starPep_00223,1554.557828,2,520,Peptide
starPep_00158,1554.557828,2,519,Peptide
starPep_00089,1554.557828,2,518,Peptide
starPep_00020,1554.557828,2,517,Peptide
starPep_00524,1626.721212,2,516,Peptide
starPep_00455,1821.333333,2,515,Peptide
starPep_01098,1822.75,2,514,Peptide
starPep_01097,1822.75,2,513,Peptide
Pipidae,3668.416667,2,323,Origin
Chlorophytina,5487,2,279,Origin
Canis,5487,2,278,Origin
Chromobacterium violaceum,5487,2,277,Origin
Pseudomonas putida,5487,2,276,Origin
Pentatomoidea,5487,2,275,Origin
Pleuronectiformes,5487,2,274,Origin
Limulidae,5487,2,273,Origin
Gnathostomata,5487,2,272,Origin
Nannocystineae,5487,2,271,Origin
Rhodanobacter fulvus,5487,2,270,Origin
starPep_05281,1831,2,501,Peptide
starPep_03133,1831,3,500,Peptide
starPep_03130,1831,2,499,Peptide
starPep_02581,1831,2,498,Peptide
starPep_01823,1831,2,497,Peptide
starPep_01111,1831,2,496,Peptide
Methanosarcinales,5487,2,269,Origin
Shewanella sediminis,5487,2,267,Origin
starPep_00722,1831,2,493,Peptide
Helicobacter,5487,2,265,Origin
starPep_00635,1831,2,491,Peptide
Pediculidae,5487,2,264,Origin
Sedentaria,5487,2,262,Origin
Phasianinae,5487,2,261,Origin
Escherichia,5487,2,260,Origin
Crassiclitellata,5487,2,259,Origin
Halictini,5487,2,258,Origin
Holophagaceae,5487,2,257,Origin
Cyanophyceae,5487,2,256,Origin
Muridae,5487,2,255,Origin
starPep_00462,1831,2,481,Peptide
starPep_00445,1831,2,480,Peptide
Cytophagaceae,5487,2,254,Origin
Oldenlandia,5487,2,253,Origin
Papionini,5487,2,252,Origin
Stolidobranchia,5487,2,251,Origin
starPep_00291,1831,2,475,Peptide
Cobitinae,5487,2,250,Origin
Ovis aries,5487,2,249,Origin
Formosa,5487,2,248,Origin
Sus,5487,2,247,Origin
Bombycinae,5487,2,246,Origin
Hyalophora,5487,2,245,Origin
Spermatophytina,5487,2,244,Origin
Epinephelinae,5487,2,243,Origin
Hominoidea,5487,2,242,Origin
Streptococcus equi,5487,2,240,Origin
Protostomia,5487,2,239,Origin
Canis lupus,7312,2,223,Origin
Tetrapoda,7312,2,222,Origin
Chlorophyceae,7312,2,221,Origin
Limulus,7312,2,219,Origin
Pentatomidae,7312,2,218,Origin
Pleuronectoidei,7312,2,217,Origin
Haliangiaceae,7312,2,215,Origin
Methanosarcinaceae,7312,2,213,Origin
Chamaesiphonales,7312,2,212,Origin
Pediculus,7312,2,209,Origin
Scolecida,7312,2,208,Origin
Gallus,7312,2,207,Origin
Escherichia coli,7312,2,206,Origin
Lumbricoidea,7312,2,205,Origin
Lasioglossum,7312,2,204,Origin
Grammistini,7312,2,203,Origin
Holophaga,7312,2,202,Origin
Murinae,7312,2,201,Origin
Spirosoma,7312,2,200,Origin
Macaca,7312,2,199,Origin
Pyuridae,7312,2,198,Origin
Misgurnus,7312,2,197,Origin
Bombycini,7312,2,195,Origin
Hyalophora cecropia,7312,2,194,Origin
Magnoliopsida,7312,2,193,Origin
Hominidae,7312,2,192,Origin
Ecdysozoa,7312,2,191,Origin
Mammalia,9135,2,177,Origin
Chlamydomonadales,9135,2,174,Origin
Haliangium,9135,2,173,Origin
Methanosarcina,9135,2,172,Origin
Chamaesiphonaceae,9135,2,171,Origin
Pediculus humanus,9135,2,168,Origin
Arenicolidae,9135,2,167,Origin
Lumbricidae,9135,2,166,Origin
Pogonoperca,9135,2,165,Origin
Mus,9135,2,164,Origin
starPep_00134,1834.608333,3,426,Peptide
Halocynthia,9135,2,163,Origin
Misgurnus anguillicaudatus,9135,2,162,Origin
Asopinae,9135,2,161,Origin
Bombyx,9135,2,160,Origin
Rosanae,9135,2,158,Origin
Pleuronectidae,9135,2,157,Origin
starPep_00887,2013.333333,2,419,Peptide
starPep_00846,2013.333333,2,418,Peptide
starPep_00686,2013.333333,2,417,Peptide
starPep_00606,2013.333333,2,416,Peptide
starPep_00494,2013.333333,2,415,Peptide
starPep_00419,2013.333333,2,414,Peptide
starPep_00341,2013.333333,2,413,Peptide
starPep_00008,2013.333333,2,412,Peptide
starPep_00483,2060.295455,3,411,Peptide
starPep_00950,2099.08624,2,410,Peptide
starPep_00849,2099.08624,2,409,Peptide
starPep_00771,2099.08624,2,408,Peptide
starPep_03234,2294.27059,2,407,Peptide
starPep_03233,2294.27059,2,406,Peptide
starPep_03232,2294.27059,2,405,Peptide
starPep_03231,2294.27059,2,404,Peptide
starPep_03230,2294.27059,2,403,Peptide
starPep_00041,2294.27059,2,402,Peptide
starPep_04644,2534.725963,2,401,Peptide
starPep_04632,2534.725963,2,400,Peptide
starPep_04631,2534.725963,2,399,Peptide
starPep_04630,2534.725963,2,398,Peptide
starPep_03573,2534.725963,2,397,Peptide
starPep_01736,2534.725963,2,396,Peptide
starPep_00984,2534.725963,2,395,Peptide
starPep_00839,2534.725963,2,394,Peptide
starPep_00739,2534.725963,2,393,Peptide
starPep_00103,2534.725963,2,392,Peptide
starPep_02313,2539.28539,2,391,Peptide
starPep_01084,2565.415909,2,390,Peptide
starPep_00657,2742,2,389,Peptide
starPep_00420,2742,2,388,Peptide
starPep_00124,2744,3,387,Peptide
starPep_00760,2746.714286,3,386,Peptide
Homininae,9135,2,156,Origin
Arthropoda,9135,2,155,Origin
Theria,10956,2,146,Origin
Lumbricus,10956,2,144,Origin
starPep_00297,3660,2,381,Peptide
Chlamydomonadaceae,10956,2,143,Origin
Haliangium ochraceum,10956,2,142,Origin
Methanosarcina mazei,10956,2,141,Origin
starPep_00272,3660,2,377,Peptide
Chamaesiphon,10956,2,140,Origin
Arenicola,10956,2,138,Origin
Mus (Mus),10956,2,136,Origin
starPep_02251,3660,2,373,Peptide
starPep_01981,3660,2,372,Peptide
Podisus,10956,2,134,Origin
Fabales,10956,2,133,Origin
Pleuronectinae,10956,2,132,Origin
Homo,10956,2,131,Origin
Chelicerata,10956,2,130,Origin
Chlamydomonas,12775,2,115,Origin
starPep_00545,3660,2,365,Peptide
Eutheria,12775,2,114,Origin
Lumbricus rubellus,12775,2,113,Origin
Chamaesiphon minutus,12775,2,110,Origin
Arenicola marina,12775,2,109,Origin
Podisus (Podisus),12775,2,106,Origin
Fabaceae,12775,2,105,Origin
Pleuronectini,12775,2,104,Origin
Chlamydomonas reinhardtii,14592,2,93,Origin
Artiodactyla,14592,2,92,Origin
Clitoria,14592,2,85,Origin
starPep_00188,3660,2,354,Peptide
Pseudopleuronectes,14592,2,84,Origin
Amolops granulosus,16407,2,71,Origin
Bovidae,16407,2,70,Origin
Bovinae,18220,2,67,Origin
Pachycondyla,21840,2,56,Origin
Ponerini,23647,2,55,Origin
Ponerinae,25452,2,49,Origin
Formicidae,27255,2,46,Origin
Vespoidea,29056,2,43,Origin
Aculeata,30855,2,36,Origin
Apocrita,32652,2,28,Origin
Hymenoptera,34447,2,25,Origin
Holometabola,36240,2,24,Origin
Neoptera,38031,2,22,Origin
Pterygota,39820,2,20,Origin
Bitis,0,1,2521,Origin
Porthidium,0,1,2462,Origin
Naja oxiana,0,1,2460,Origin
Bothrops fonsecai,0,1,2430,Origin
Bothrops jararaca,0,1,2428,Origin
Bothrops insularis,0,1,2426,Origin
Bothrops marajoensis,0,1,2348,Origin
Xylocopinae,0,1,1897,Origin
Discoglossus,0,1,1788,Origin
Bothrops alternatus,0,1,1732,Origin
Agkistrodon,0,1,1730,Origin
starPep_00441,3661,3,327,Peptide
Deinagkistrodon,0,1,1728,Origin
Bothrops leucurus,0,1,1725,Origin
starPep_00437,3664.608333,4,324,Peptide
Daboia,0,1,1722,Origin
Colletidae,0,1,1535,Origin
starPep_00506,3683.833333,2,321,Peptide
starPep_01506,4090.5,2,320,Peptide
starPep_00816,4090.5,2,319,Peptide
starPep_00611,4090.5,2,318,Peptide
starPep_02919,4095,2,317,Peptide
starPep_02718,4095,2,316,Peptide
starPep_02717,4095,2,315,Peptide
starPep_00402,4095,2,314,Peptide
starPep_04715,4103.309935,2,313,Peptide
starPep_04101,4103.309935,2,312,Peptide
starPep_03555,4103.309935,2,311,Peptide
starPep_02671,4103.309935,2,310,Peptide
starPep_00958,4103.309935,2,309,Peptide
starPep_00136,4103.309935,2,308,Peptide
starPep_00282,4156.70045,2,307,Peptide
Megascolecoidea,0,1,1511,Origin
starPep_00372,4239.666667,2,305,Peptide
starPep_02856,4253.666667,2,304,Peptide
starPep_01995,4253.666667,2,303,Peptide
starPep_00043,4253.666667,2,302,Peptide
starPep_00728,4299.801443,7,301,Peptide
starPep_01105,4363.725963,3,300,Peptide
starPep_00004,4363.725963,3,299,Peptide
Naja naja,0,1,1497,Origin
Naja kaouthia,0,1,1496,Origin
starPep_02524,4565,2,296,Peptide
starPep_01460,4565,2,295,Peptide
starPep_00769,4565,2,294,Peptide
starPep_00573,4565,2,293,Peptide
Apis dorsata,0,1,1420,Origin
starPep_03201,4736.34881,2,291,Peptide
starPep_01401,4736.34881,2,290,Peptide
starPep_01064,4736.34881,2,289,Peptide
starPep_00694,4736.34881,2,288,Peptide
starPep_01275,4787.657075,2,287,Peptide
Viperinae,0,1,1409,Origin
starPep_01815,5130.553403,3,285,Peptide
starPep_03099,5223.572727,2,284,Peptide
starPep_01788,5223.572727,2,283,Peptide
Eristicophis,0,1,1408,Origin
starPep_01454,5475,2,281,Peptide
starPep_01334,5475,2,280,Peptide
Lithobates onca,0,1,1372,Origin
Apis florea,0,1,1370,Origin
Ectatommini,0,1,1368,Origin
Lycosa erythrognatha,0,1,1342,Origin
Scombroidei,0,1,1332,Origin
Nematoda,0,1,1330,Origin
Myrmicinae,0,1,1323,Origin
Leptodactylus syphax,0,1,1312,Origin
Bothrops,0,1,1305,Origin
Bothrops pirajai,0,1,1304,Origin
Cucurbitales,0,1,1295,Origin
starPep_01035,5487,2,268,Peptide
Staphylococcus warneri,0,1,1294,Origin
starPep_00631,5487,2,266,Peptide
Andrenidae,0,1,1290,Origin
Pinopsida,0,1,1288,Origin
starPep_00421,5487,2,263,Peptide
Styela plicata,0,1,1263,Origin
Protobothrops,0,1,1261,Origin
Protobothrops mucrosquamatus,0,1,1260,Origin
Papilionoidea,0,1,1255,Origin
Hymenochirus,0,1,1245,Origin
Bagridae,0,1,1236,Origin
Labroidei,0,1,1234,Origin
Agnatha,0,1,1229,Origin
Crocodilia,0,1,1220,Origin
Babina,0,1,1210,Origin
Phasianus,0,1,1207,Origin
Naja,0,1,1204,Origin
Bungarus,0,1,1202,Origin
Neisseriales,0,1,1191,Origin
Citrobacter,0,1,1187,Origin
Hippoglossoidinae,0,1,1184,Origin
Nanorana,0,1,1182,Origin
Pachymedusa,0,1,1180,Origin
Leptodactylus laticeps,0,1,1179,Origin
Xenopus clivii,0,1,1178,Origin
Hylarana erythraea,0,1,1175,Origin
starPep_00003,5487,2,241,Peptide
Rana arvalis,0,1,1172,Origin
Lithobates capito,0,1,1163,Origin
Protozoa,0,1,1161,Origin
Xanthomonadales,0,1,1158,Origin
Xanthomonas,0,1,1157,Origin
starPep_00605,5673.333333,3,235,Peptide
starPep_03296,6293.940262,3,234,Peptide
starPep_01987,6400,3,233,Peptide
Euphorbiaceae,0,1,1155,Origin
starPep_01013,6701.333333,2,231,Peptide
starPep_00813,6701.333333,2,230,Peptide
starPep_00517,6701.333333,2,229,Peptide
Rana sakuraii,0,1,1153,Origin
Comamonadaceae,0,1,1151,Origin
starPep_02123,7092.945292,3,226,Peptide
starPep_01021,7254.333333,2,225,Peptide
starPep_00669,7254.333333,2,224,Peptide
Moraxellaceae,0,1,1149,Origin
Plesiomonas,0,1,1147,Origin
Fungi,0,1,1146,Origin
starPep_00422,7312,2,220,Peptide
Ascomycota,0,1,1145,Origin
Pezizomycotina,0,1,1144,Origin
Salmonella,0,1,1140,Origin
starPep_03114,7312,2,216,Peptide
Strigeatida,0,1,1138,Origin
starPep_01112,7312,2,214,Peptide
Epsilonproteobacteria,0,1,1134,Origin
Alphaproteobacteria,0,1,1130,Origin
starPep_00783,7312,2,211,Peptide
starPep_00512,7312,2,210,Peptide
Limanda,0,1,1128,Origin
Lactococcus,0,1,1120,Origin
Grammistes,0,1,1117,Origin
Capra,0,1,1116,Origin
Carnivora,0,1,1115,Origin
Drosophila virilis,0,1,1114,Origin
Microstomini,0,1,1113,Origin
Leptodactylus labyrinthicus,0,1,1112,Origin
Agalychnis,0,1,1110,Origin
Hylomantis,0,1,1109,Origin
Leptodactylus pentadactylus,0,1,1108,Origin
Rana kukunoris,0,1,1106,Origin
Megachilidae,0,1,1103,Origin
starPep_00037,7312,2,196,Peptide
Xenopus pygmaeus,0,1,1100,Origin
Dicentrarchus,0,1,1099,Origin
Phyllomedusa palliata,0,1,1098,Origin
Phyllomedusa nordestina,0,1,1097,Origin
Archaea,0,1,1096,Origin
Lithobates yavapaiensis,0,1,1095,Origin
Lithobates blairi,0,1,1094,Origin
Pseudomonadales,0,1,1093,Origin
Hippoglossinae,0,1,1092,Origin
starPep_01765,7516.64881,3,186,Peptide
starPep_00329,7516.64881,3,185,Peptide
starPep_00610,7750.5,3,184,Peptide
starPep_02857,7763.309935,3,183,Peptide
starPep_02314,7793.898701,3,182,Peptide
starPep_00099,8025.943723,2,181,Peptide
starPep_00077,8025.943723,2,180,Peptide
Spirochaetae,0,1,1090,Origin
starPep_00706,8447.77381,4,178,Peptide
Echiura,0,1,1089,Origin
starPep_03060,9135,2,176,Peptide
starPep_02749,9135,2,175,Peptide
Coriobacteridae,0,1,1088,Origin
Chondrichthyes,0,1,1083,Origin
Platyzoa,0,1,1082,Origin
Coleoptera,0,1,1081,Origin
starPep_00843,9135,2,170,Peptide
starPep_00798,9135,2,169,Peptide
Leptodactylidae,0,1,1073,Origin
Alytidae,0,1,1072,Origin
Hylarana guentheri,0,1,1068,Origin
Lithobates sevosus,0,1,1067,Origin
Pardachirus pavoninus,0,1,1066,Origin
Hylarana,0,1,1064,Origin
Staphylococcus epidermidis,0,1,1060,Origin
Odorrana,0,1,1059,Origin
Clitellata,0,1,1055,Origin
starPep_00018,9135,2,159,Peptide
Psalmopoeus,0,1,1054,Origin
Bubalus,0,1,1052,Origin
Ceratitis,0,1,1049,Origin
Siluridae,0,1,1048,Origin
Betaproteobacteria,0,1,1047,Origin
Reptilia,0,1,1046,Origin
Elapidae,0,1,1045,Origin
Hydrophiinae,0,1,1044,Origin
starPep_00737,9590.309935,3,150,Peptide
Proteobacteria,0,1,1041,Origin
Gammaproteobacteria,0,1,1040,Origin
starPep_01354,10943.25,3,147,Peptide
Alteromonadales,0,1,1039,Origin
starPep_11566,10956,2,145,Peptide
Streptococcus pyogenes,0,1,1038,Origin
Acidobacteria,0,1,1035,Origin
Hyperoliidae,0,1,1024,Origin
Melectini,0,1,1023,Origin
Silurana,0,1,1021,Origin
starPep_00502,10956,2,139,Peptide
Silurana tropicalis,0,1,1020,Origin
starPep_00156,10956,2,137,Peptide
Leiopelmatidae,0,1,1018,Origin
starPep_00085,10956,2,135,Peptide
Soleidae,0,1,1015,Origin
Oxyopidae,0,1,1013,Origin
Bacteroidia,0,1,1008,Origin
Dicroglossidae,0,1,1007,Origin
Phyllomedusa burmeisteri,0,1,1006,Origin
Bacillaceae,0,1,1005,Origin
Styelidae,0,1,1004,Origin
Protacanthopterygii,0,1,1003,Origin
Sinapis,0,1,1002,Origin
Brassicales,0,1,1001,Origin
Myrmeciinae,0,1,994,Origin
Actinobacteria,0,1,992,Origin
starPep_00637,11246.3987,3,122,Peptide
starPep_00098,11287.87143,4,121,Peptide
starPep_00002,11415.30993,3,120,Peptide
Phyllomedusa oreades,0,1,991,Origin
Phyllomedusa distincta,0,1,990,Origin
Asteranae,0,1,988,Origin
Malpighiales,0,1,987,Origin
Zodariidae,0,1,985,Origin
Drosophilidae,0,1,983,Origin
Drosophila simulans,0,1,982,Origin
starPep_01142,12775,2,112,Peptide
starPep_01115,12775,2,111,Peptide
Papio,0,1,976,Origin
Cercopithecini,0,1,975,Origin
starPep_00088,12775,2,108,Peptide
starPep_00062,12775,2,107,Peptide
Macaca fascicularis,0,1,974,Origin
Cercopithecoidea,0,1,973,Origin
Callitrichidae,0,1,972,Origin
Hylobatidae,0,1,971,Origin
Vespa,0,1,970,Origin
Rana muscosa,0,1,968,Origin
Rodentia,0,1,963,Origin
Urochordata,0,1,962,Origin
starPep_01066,13686.5,3,98,Peptide
starPep_00066,14013.33333,3,97,Peptide
starPep_00755,14107.4013,2,96,Peptide
Mytilus galloprovincialis,0,1,959,Origin
Lophozoa,0,1,958,Origin
Mollusca,0,1,957,Origin
Ostariophysi,0,1,956,Origin
starPep_03588,14592,2,91,Peptide
starPep_01571,14592,2,90,Peptide
starPep_00856,14592,2,89,Peptide
starPep_00624,14592,2,88,Peptide
starPep_00480,14592,2,87,Peptide
starPep_00381,14592,2,86,Peptide
Cypriniformes,0,1,955,Origin
Caprinae,0,1,954,Origin
Lagomorpha,0,1,953,Origin
Bombinatoridae,0,1,944,Origin
Bombina orientalis,0,1,943,Origin
Ctenidae,0,1,940,Origin
Sparidae,0,1,937,Origin
starPep_00162,14948.87143,6,78,Peptide
starPep_02082,15090.08884,5,77,Peptide
Aves,0,1,933,Origin
starPep_00384,16317,2,75,Peptide
starPep_00230,16317,2,74,Peptide
starPep_00473,16351.58333,2,73,Peptide
starPep_01199,16407,2,72,Peptide
Paraneoptera,0,1,931,Origin
Hemiptera,0,1,930,Origin
Lithobates,0,1,924,Origin
Ponginae,0,1,922,Origin
Pongo pygmaeus,0,1,921,Origin
Gorilla,0,1,919,Origin
starPep_00638,19338.84372,3,65,Peptide
starPep_00782,19521.56849,3,64,Peptide
starPep_00061,19560.71713,2,63,Peptide
starPep_02178,20031,2,62,Peptide
Diptera,0,1,918,Origin
Suidae,0,1,917,Origin
starPep_01410,20902.08369,5,59,Peptide
starPep_03716,21236.5,3,58,Peptide
starPep_00006,21391.71713,3,57,Peptide
Lepidoptera,0,1,916,Origin
Saturniidae,0,1,915,Origin
starPep_00005,23678,4,54,Peptide
Plantae,0,1,914,Origin
Streptophyta,0,1,913,Origin
starPep_00001,25355.33333,4,51,Peptide
starPep_00546,25452,2,50,Peptide
Lycosidae,0,1,912,Origin
Hogna,0,1,911,Origin
Hylinae,0,1,908,Origin
Pseudis,0,1,907,Origin
starPep_00070,27336.45238,2,45,Peptide
Pelodryadinae,0,1,906,Origin
Pelophylax,0,1,905,Origin
starPep_04402,29155.96387,2,42,Peptide
starPep_04048,29155.96387,2,41,Peptide
starPep_00622,29233.68565,2,40,Peptide
Glandirana,0,1,903,Origin
starPep_01109,30042.12596,2,38,Peptide
starPep_00627,30744.16667,2,37,Peptide
Hylidae,0,1,901,Origin
Bacteroidetes,0,1,898,Origin
Flavobacteriia,0,1,897,Origin
Flavobacterium,0,1,896,Origin
Ranidae,0,1,895,Origin
Moronidae,0,1,894,Origin
starPep_01011,32652,2,30,Peptide
starPep_00143,32652,2,29,Peptide
Actinopterygii,0,1,893,Origin
Perciformes,0,1,892,Origin
Epinephelini,0,1,891,Origin
Primates,0,1,890,Origin
Pan,0,1,889,Origin
starPep_00498,36493.58439,3,23,Peptide
Tachypleus,0,1,888,Origin
Merostomata,0,1,887,Origin
Carcinoscorpius,0,1,886,Origin
Bacteria,0,1,885,Origin
Posibacteria,0,1,884,Origin
Lactobacillales,0,1,883,Origin
Deuterostomia,0,1,882,Origin
Vespidae,0,1,881,Origin
Polistes,0,1,880,Origin
starPep_00116,47974.72596,11,13,Peptide
starPep_00131,55217.45281,6,12,Peptide
Apoidea,0,1,879,Origin
starPep_00236,72055,3,10,Peptide
starPep_00111,78129.43757,3,9,Peptide
starPep_00000,79252.5,6,8,Peptide
Apidae,0,1,878,Origin
starPep_00628,82214.2,3,6,Peptide
Apini,0,1,877,Origin
starPep_00304,106755.4311,3,4,Peptide
starPep_00112,111168.218,5,3,Peptide
kingdom,0,1,876,Origin
Hexapoda,0,1,875,Origin
